IlmnID,arms,ccsk,erms,ews,mrt,nbl,normal,os,wbc,wt
cg2559,0.5976170333333334,0.03201086,0.075860145,0.028423800829195107,0.3854845006666666,0.03911325953334967,0.018205892088712344,0.0518651775985378,0.03633147098670903,0.02315285333333333
cg2560,0.15343962666666666,0.08794148333333332,0.15811214,0.13347499149999997,0.28609245975,0.07352759637652104,0.0,0.068969540489743,0.10688703673358267,0.10599720666666668
cg2561,0.05854952,0.036985052,0.05884026875,0.05395393697913678,0.10864541083333334,0.05318157214741839,0.0,0.024320673796998635,0.06511046249599127,0.0404931525
cg2562,0.09358940333333332,0.047541943333333336,0.07723691833333335,0.07463145166666667,0.07594368916666666,0.05963229405224281,0.0,0.016623976524030852,0.07475576780501897,0.05413146333333333
cg2563,0.104317462,0.064752296,0.08880739500000001,0.07711492383018534,0.045293867,0.04500672534542542,0.0,0.027784190216889555,0.08218098595194047,0.06683667400000001
cg2564,0.12541323333333335,0.06538738000000001,0.12301637333333335,0.09915458405108336,0.08417644916666667,0.17562404939086404,0.00176678445229682,0.0884815815633978,0.11758707331914713,0.08971537666666668
cg2565,0.049183057999999995,0.039504136,0.0446489522,0.06242166040000001,0.047672879,0.055182828047012515,0.0,0.023606405849904262,0.06868927602925859,0.0371027948
cg2566,0.08239669333333333,0.05150523333333334,0.07413717666666667,0.08227435818853988,0.0724082905,0.06737396072541754,0.0,0.03318707188655427,0.11760464889548045,0.06206688
cg2567,0.038190137769230775,0.02519172838461538,0.032501813538461544,0.03671300980461531,0.039035281272727276,0.029123452198576184,0.0,0.03061701631692801,0.045020829509954514,0.030643718461538464
cg2568,0.0558007975,0.0275209465,0.0524247225,0.04500946892951538,0.066654676,0.03509683071053419,0.0,0.02085230740216631,0.05362222761654753,0.03163262
cg2569,0.16342123,0.06986324000000001,0.16621134499999998,0.11628181000000001,0.19005663866666667,,0.0016666666666666663,0.0192123970764745,0.11828576349822173,0.09660054
cg2570,0.057700050666666676,0.04040785,0.0506350641,0.04957115,0.049907025583333334,0.04659901079159265,0.0,0.02755123727619479,0.05995952195850871,0.04409526
cg2571,0.460216438,0.46570459200000003,0.446241338,0.35538666381858397,0.436114130375,0.45584831170051915,0.2309523809523809,0.36980385804641003,0.3313002140581197,0.410530574
cg2572,0.09638764666666667,0.06973192666666668,0.08420798333333335,0.07975204666666666,0.037961861,0.04950505099804664,0.0,0.04402326073476351,0.08007105554313157,0.06619045666666667
cg2573,0.08806304666666666,0.05502951666666667,0.08134414166666668,0.07290190216666666,0.0311922265,0.07542166696501101,0.0,0.03975628991516192,0.09237632767827172,0.06367557333333332
cg2574,0.068212776,0.047807138000000006,0.082190886,0.06044366269657647,0.07003886225,0.044544562804042925,0.01327433628318584,0.0650804239459375,0.07502745244910862,0.040272149199999996
cg2575,0.09313808,0.046663456000000006,0.075749749,0.0691928986304641,0.07272121433333334,0.05386816861047566,0.05793399216856237,0.06066317251226276,0.13762723053164716,0.042572967999999996
cg2576,0.05236616857142857,0.03219873571428571,0.050037870071428577,0.04557854728571428,0.05556875074999999,0.03942468259026141,0.0,0.021937363815835734,0.053239220344321714,0.03578338142857144
cg2577,0.8232541499999999,0.87386005,0.826908325,0.881926922665107,0.7838827178333332,0.9142301982319403,0.9375,0.645353632838991,0.9015536621212764,0.8918139
cg2578,0.055033612999999995,0.025676634,0.04884254390000001,0.04882264823040516,0.076302066,0.032946032931433084,0.0,0.020234114899845786,0.04376470334383065,0.032122498
cg2579,0.06868329333333333,0.04524928166666667,0.06540794591666665,0.0402402094849242,0.040194861,0.04047014876463968,0.0,0.039934877052719794,0.06686537080270713,0.0480929645
cg2580,0.15202159666666665,0.09178557,0.13971732,0.13764892714258312,0.09251450466666666,0.15614868135232363,0.0,0.024341567338852323,0.14585574410408522,0.10429293
cg2581,0.80307325,0.904181375,0.74400515,0.7470678690352985,0.710315327625,0.8790986734108348,0.8360479898299698,0.713395548905102,0.7268569602576035,0.8789142999999999
cg2582,0.3314113333333333,0.5566936,0.3167998,0.4836440497013348,0.5997550525,0.7490076760600184,0.8625,0.403413540115001,0.7637730057209948,0.14234183333333333
cg2583,0.07375174577777778,0.05496644933333334,0.07838125927777778,0.08284203056504175,0.09365162283333334,0.06238456710593425,0.0,0.022739022744458055,0.0771140864091319,0.06973090300000001
cg2584,0.05505668666666667,0.039510166666666666,0.057704008333333334,0.05749758448898176,0.115489438,0.05129076431755803,0.0,0.017704436126156832,0.058127424921682436,0.05469923333333334
cg2585,0.04189178475,0.027876177,0.039993871,0.04504993750635712,0.043402671000000004,0.04534789334606211,0.0,0.024666665639605373,0.054381211764980376,0.03400663875
cg2586,0.92352295,0.915796475,0.9262806749999999,0.9353086157594126,0.8738579988333334,0.9481738567976163,0.9635313531353136,0.9685917903429093,0.9413233045150836,0.93304175
cg2587,0.120142669,0.07539996142857143,0.12340577935714284,0.10164616917056238,0.12071877442857143,0.04433228244966207,0.0,0.07313800085244129,0.10457933106763526,0.09540107
cg2588,0.061522095,0.034491397,0.0617523245,0.0586253435,0.073706891625,0.05453620022337523,0.0,0.026611034792206306,0.06615184117632254,0.047024248
cg2589,0.06346660333333333,0.034473940333333335,0.06854538166666667,0.042810603333333336,0.04308301925000001,0.0385326054874802,0.05503599542488058,0.022692506558558576,0.055987621066948566,0.037625120000000005
cg2590,0.08085475,0.05139756799999999,0.084691615,0.06898090097968355,0.053463008500000006,0.05942323715763996,0.00987226672439922,0.0463127119411115,0.08097577004035114,0.059273905999999994
cg2591,0.07194306433333332,0.043573046555555564,0.06674836155555557,0.07378414316666666,0.08021231822222222,0.06818154413455203,0.0,0.03053728187469035,0.08477603045453913,0.05357275377777778
cg2592,0.039925883333333335,0.028295523333333333,0.03903870166666666,0.03198837116666667,0.0405933555,0.02757178525792758,0.0,0.022598901508118184,0.0501347380642699,0.03218866633333333
cg2593,0.06692420285714286,0.04407461571428572,0.06144397928571429,0.06529706214285713,0.06861698620000001,0.04813163546871865,0.0,0.024445544882512042,0.08258345717442757,0.05032212285714286
cg2594,0.07154009875,0.0333997575,0.06587832062499999,0.05759981125,0.073540313125,0.0343886946196283,0.0,0.02090231416198945,0.06005336565436886,0.040687955
cg2595,0.04894001666666666,0.022972336666666662,0.03685647166666666,0.03589565483333334,0.0274392595,0.0219340519942428,0.0,0.0171584510716155,0.0594914058032443,0.02753968
cg2596,0.12906547333333335,0.08352286333333332,0.13032998166666665,0.1446675967145747,0.148440521,0.10255176600723376,0.003289473684210526,0.016759232017693824,0.13580413503160366,0.12260703
cg2597,0.06152063,0.0359782125,0.05680684,0.064897525,0.41006094425000006,0.05704330079449568,0.0,0.02894534604969109,0.08389363687185647,0.049236
cg2598,0.052331799000000005,0.03020301,0.05031240608333333,0.05211085666666667,0.062413042833333335,0.04333958294353816,0.017923491548485007,0.021509348967824474,0.08390443110870394,0.038864185
cg2599,0.056699558285714276,0.040464377642857145,0.05164375653571428,0.05403644114952495,0.047356361545454556,0.04722127279570375,0.0,0.031768099471228356,0.0615384530922749,0.04524163916666666
cg2600,0.05710881000000001,0.033198677999999995,0.06008338399999999,0.0438428804,0.034091305625,0.030688924783810294,0.0,0.016995752943958786,0.05248408330521168,0.03524068
cg2601,0.091911652,0.04048856,0.092247703,0.060698366504759786,0.05729151049999999,0.035308036451247596,0.0,0.04361498781974505,0.07166839885260318,0.0549053975
cg2602,0.0764409275,0.0481946775,0.07859083375,0.08616232354448175,0.049141560875000004,0.08460524820287546,0.0,0.06603863112654511,0.08818827962511143,0.06806066250000001
cg2603,0.240435275,0.3753344625,0.30082656750000003,0.24922562250000002,0.27259617825000004,0.1381246597875611,0.2533307055577454,0.2585962371556038,0.27989138962791776,0.1210756625
cg2604,0.035451785,0.0239279575,0.03462072124999999,0.03004325969742814,0.028755160624999998,0.020887494650473248,0.0,0.0170770963279231,0.04212781660551798,0.0273208425
cg2605,0.05415731960000002,0.028431062200000006,0.0752110084,0.0409119344,0.036266770700000006,0.03322718803267176,0.00227831136922046,0.024018024546848177,0.05450678227731022,0.0315346054
cg2606,0.16569208500000002,0.31040672,0.14415834666666666,0.1706136470377036,0.1450024695,0.3913055450939765,0.0792778649921507,0.08335210962880546,0.2621729062409548,0.09461032
cg2607,0.04919411,0.031462751250000004,0.04437261875000001,0.0592198928736318,0.06646025012500001,0.09779016181577223,0.0,0.05148538723292164,0.07066871976890853,0.0438622375
